text,language,source,label
"To establish a robust foundation for growth, the inaugural Investment Summit was held in February 2018. This landmark event served as a key component of a strategic campaign aiming to attract R1.2 billion in new investments over the coming years. Through these initiatives, the organization is actively securing the capital necessary for sustainable long-term expansion.",eng,machine,1
"Inkantolo ekhethekile isekelwe ukuqinisekisa ukuthi bonke abagebenga abebele umbuso bayaboshwa. Lokhu kukhombisa ukuthi ingalo yomthetho yinde, ngisho noma abanye becabanga ukuthi baphumelele ekwebeni. Kubalulekile ukufunda ukuthi ubugebengu abubuyiseli lutho, ngoba ekugcineni wonke umuntu uyobhekana nemiphumela yezenzo zakhe. Ukusebenza kwale nkantolo kulethela umphakathi ithemba lokuthi ubulungiswa buyonqoba.",zul,machine,1
"For aspiring engineers, no lecture hall can compete with the gritty reality of a live construction site. Amidst the swirling dust and the thunderous roar of heavy machinery, the most vital lessons are learned. It is here, immersed in the frantic energy of a hardworking crew, that theoretical knowledge finally meets real-world practice.",eng,machine,1
"Traditional leaders serve as essential pillars for fostering stability and reconciliation within their communities. By acting as custodians of culture and heritage, they provide the social guidance necessary to bridge divides and heal conflicts. The legacies of leaders such as King Goodwill Zwelithini and Kgoshikgolo Thulare III demonstrate how traditional authority can unify a people. Consequently, these leaders remain key figures in ensuring lasting peace and social cohesion.",eng,machine,1
"Umthetho Obhekelele Udlame Lwasekhaya wenzelwe ukuvikela zonke izisulu zodlame ngokugcwele. Kubalulekile ukuthi abantu, ikakhulukazi abesifazane, baqonde ukuthi ukuhlukunyezwa kwenzeka ngezindlela eziningi ezehlukene. Ukwazi lezi zinhlobo kusiza abantu ukuba bakwazi ukuzivikela nokuthola usizo olufanele ngesikhathi.",zul,machine,1
"Ukwesekwa kwabafundela imisebenzi yezandla (Isikhungo Sokweseka Ukuthuthukiswa Kwemisebenzi Yezandla Kuzwelonke). Imisebenzi ye-CACH iqala ngomhla ka 3 kuMasingana 2018, ezinsukwini ezimbalwa kusanda kuphuma imiphumela yokuhlolwa ye-NSC futhi izosebenza kuze kube sekupheleni kukaNhlolanja 2018. I-CACH isebenza kanjani? Isigaba 1: Abafundi abangasitholi isikhala ezikhungweni abafake izicelo kuzo, noma abafuna amathuba okufunda e-PSET, bangaxhumana ne-CACH kunombolo yamahhala (0800 356 635), iwebhusayithi (www.dhet.gov.za) noma ngomyalezo we-SMS ojwayelekile (thumela igama nge-SMS ku 49200) noma bangabhalisa online.",zul,human,0
UMagwaza ungomunye wabafundi abangamakhulu abedlula ezinhlelweni zokuthuthukiswa kwentsha minya ka yonke. Izinhlelo zihlinzeka ngoxhasomali nokusekela futhi lusiza abafundi ukuthi bathole imisebenzi uma sebegogodile. “Bengiwulinde ngamehlo abomvu umgubho wethu wokuthwala iziqu. Bewuzo-sho lukhulu ngenxa yokuthi bengizoba ngowokuqala ngqa othwala iziqu emndenini wami.,zul,human,0
"I realised I just had to stay positive. I was anxious, but I prayed and tried to relax,” she said.“That place can save lives! It really is the best,” said John Arnoldus, who recovered from COVID-19 at an isolation facility in Drakenstein. “One of my friends was in quarantine at home and he struggled to recover on his own.",eng,human,0
"As the cost of living continues to skyrocket, many families are finding it increasingly difficult to afford basic food and essential necessities. The mounting pressure of utility bills and the rising price of both public and private transport have pushed many households to their financial limits. In the face of such overwhelming economic hardship, there is an urgent call for communities to unite and work together to navigate these trying times.",eng,machine,1
"• Qinisekisa ukuthi umuntu omdala uyayiqapha eminye imisebenzi, njengo-kubhukuda.• Qinisekisa ukuthi umuthi uphathwa ngendlela eyiyo futhi uphuzwa njengoba uyaleliwe.• Hlinzeka uhlelo lwemise-benzi olunezikhathi zoku-phumula eziningi, ukudla okuthathu okunempilo ko-suku futhi nokuzivocavoca njalo nje.• Uma uchaza ngokudlikiza sebenzisa amagama ingane yakho ezowaqonda.• Ungavumi ukuthi ingane yakho isebenzise ukudlikiza njengezaba zokungenzi imisebenzi yasekhaya noma ukwamukela uku-ziphatha ngobuqotho.",zul,human,0
"Ukudla okutholakala esikoleni kubanikeza umdlandla wokufunda, bakwazi ukugxilisa umqondo kanye nokuzibandakanya eklasini.” Ukubhaliswa esikoleni kanye nokuya esikoleni kwabafundi kuthuthukile ngenxa yohlelo lokuhlinzekwa kwezingane ngokudla. Kamuva nje, iKhabhinethi igunyaze ukushicilelwa koMbiko Wokuhlola i-NSNP odidiyewe uMnyango Wezokuhlela, Ukuqapha kanye Nokuhlola (i-DPME). Lo mbiko ubonakalisa impumelelo kanye nezinyathelo ezithathiwe ukuze kuthuthukiswe lolu hlelo. UMqondisi Wezokuhlola ku-DPME, uJabu Mathe, uthe inhlosongqangi yokuhlola wukuhlola ukuthi ingabe i-NSNP iqaliswa ngendlela engaholela emphumeleni omuhle ozohlomulisa abafundi maqondana nezempilo kanye nezemfundo.",zul,human,0
"Learners either study on their own or at one of the 133 Second Chance centres where face-to-face learning takes place after-hours and on weekends. Dr Malapile says only the top performing teachers in each district are employed at these centres. The centres are not available in every town and village, but are located in areas where the greatest number of people have registered, which means their location could change each year.Both face-to-face learners and learners who study at home have access to a full range of study support services, from lessons broadcast on radio and television at specific times; to downloadable online material; and, for those without access to computers, printers and the inter net−printed study material is sent to them by the DBE. People with a computer but no internet or data, may request a CD with all the study material, which will be mailed to them.“Many adult learners may not have lots of time to devote to their studies.",eng,human,0
"INingizimu Afrika isondele ekupheleni kwesimo senhlekelele kuzwelonke. Uhulumeni ukwazise ukuthi kuyinhloso yakhe ukuqeda lolu simo ngokushesha, kodwa lokhu kuncike ekwenzeni izinyathelo ezithile ngaphansi koMthetho Wezempilo Kuzwelonke. Kumele kuqinisekiswe ukuthi zonke izidingo nemithetho yokunqanda lolu bhubhane seziqedile ngaphambi kokuba kuthathwe lolu nyathelo.",zul,machine,1
"• damaged or abnormal fallopian tubes, such as from past tubal in-fections from sexually transmitted infections or tubal surgery; • had a previous ectopic pregnancy; • has infertility; • has multiple sexual partners; • smokes cigarettes.“Ruptured ectopic preg-nancy is a life-threatening condition and is the leading cause of pregnancy-related maternal death in the first three months of pregnancy. The incidence of ectopic pregnancy is approximately two percent in the general population,” said Dr Mhlari. Signs of an ectopic pregnancyAccording to Dr Mhlari, the symptoms appear early in pregnancy. Sometimes, even before the woman re-alises that she is pregnant.",eng,human,0
"Lokhu kucwa ninga yindlela yokuhlonza esebenza kahle ngokubalelwa kumaphesenti angama-98.""UMaluleka uthi abantwana abanesifo se-DS bayakwazi ukuphila ngokupheleleyo, ngokunempilo kanye noku phila isikhathi eside. Noma lingekho ikhambi lokuyilapha, abantu abane-DS bayazuza kakhulu emakhaya anothando, ukunakekelwa ngokwelashwa okufanele, ukungenelela ngokuphuthu ma, emfundweni kanye nasemisebenzini yezandla. Ngenxa yokunakekelwa okuthe thuthu, abantu aba ningi abazalwe neDown syndrome namhlanje bali ndeleke ukuphila iminya ka elinganiselwa kuma-55. Abantu abane-DS banemizwa kanye nezidingo ezifanayo njengabanye abantu futhi badinga amathuba kanye nokunakekelwa okufanayo,"" kusho uMaluleka.",zul,human,0
"South Africans are being urged to take proactive measures against COVID-19 as infection rates show a concerning upward trend. According to Health Minister Dr. Joe Phaahla, the country recorded a staggering 137% increase in new cases on January 25 compared to the previous seven-day period. With winter approaching, health officials are stressing the importance of early prevention to curb the spread of the virus.",eng,machine,1
"Kwenzakalani emva kokulunywa indlebe ? U-Seloane uthi uma icala libikwa ngenombolo ephu thumayo, abasombululi ba macala bazobe sebehlola ukuthi yonke imininingwane edingekayo ihlinzekiwe yini. Lokhu kubandakanya imini ningwane yokuthi ngubani owenze ini, isenzo esisolwayo senzeke nini, futhi kungani. bamacala bazobe sebehlola ukuthi yonke imininingwane edingekayo ihlinzekiwe yini.",zul,human,0
"Izigameko zesifo segciwane lecorona (i-COVID -19) kulindeleke ukuthi ze-nyuke kulamaviki ezayo futhi uhulumeni umatasa usebenza engaphumuli ukuqinisekisa ukuthi umkhakha wezempilo usesimweni esilulungele lolu bhubhane. “Besilokhu sithenga izinsiza zokuzivikela (ama-PPE) emhlabeni jikelele futhi siqhubeka nokweseka izinkampani zalapha ekhaya ukuba nazo zikwazi ukukhiqiza lezi zinsiza zokuzivikela,” kuqinisekisa uMo-ngameli u-Cyril Ramaphosa.“Besilokhu sikhuphula izinga lengqalasizinda ezibhedlela, sihlela kahle nezibhedlela zesikhashana futhi sithola imibhede ukwengeza imibhede yeziguli esezihaqwe igci-wane leCOVID-19 ,” engeza.Ekuqaleni kwenyanga kaNhla-ngulana, ingaphezulu kwezi-27 000 imibhede yezibhedlela zomphakathi esibekelwe iziguliesezihaqwe iCOVID-19 . Uma ngabe sekuphelile, izibhedlela zesikhasha-na zizoba nemibhede eyizi-13 000. Izindawo zokugonqa kanye nezibhedlela zesikhashanaUNgqongqoshe Wemisebenzi Yomphakathi kanye Nengqalasizi-nda u-Patricia de Lille uthe: Izindawo eziyi-1 751 ziqoke-lwe njengezindawo zokugcina ngabodwana labo asebehaqwe igciwane, ezizoba nemibhede engaphezulu kwezi-129 600 ku-zwelonke, kuzo zonke izifunda ezingama-44 kanye namadolobha ayisishiyagalombili.",zul,human,0
"UMnyango Wezasekhaya usebenzisa amasu amasha ukulwisana nemigqa emide emahovisi wawo. NgokukaNgqongqoshe uMalusi Gigaba, le nkathazo ibangelwa inani eliphezulu labantu abadinga usizo kanye nesikhala esinganele emahhovisi. Kukhona futhi izinkinga eziphathelene nobuholi ezidale ukubambezeleka kwezinsizwa. Lolu hlelo luhlose ukuthuthukisa ukusebenza komnyango ukuze abantu balungiswe ngokushesha nangendlela efanele.",zul,machine,1
"Umnyango wezempilo ukhuthaza omama abane-HIV abancelisayo ukuba bathole imeluleko efanele mayelana nokudla kwengane. Ngokusho kwalo umnyango, kubalulekile ukuthi wonke umama oxoxisane nomeluleki wakhe we-HIV ngezindlela ezehlukene zokupha umntwana ukudla. Lokhu kuzosiza ekutheni kuthathwe izinqumo eziqinisekisa ukuphepha kwengane nokuphila kwayo ngendlela ephephile.",zul,machine,1
Indlela entsha yokulwa nenkohlakalo ezikhungweni zikahulumeni isiqala ukuthela izithelo ezibonakalayo. Lokhu kulandela isithembiso esenziwa enkulumweni yokuqala yesimo sezwe ngoMfumfu ka-2018. Inhloso kwakuwukwenza uguquko olubanzi ekulweni nenkohlakalo kanye nokulwa nokukhwabanisa nenkohliso emkhakheni ozimele.,zul,machine,1
"Who will get the vaccine first?The country’s estimated 1.25 million healthcare workers will receive the vaccine first. In Phase Two, essential workers such as teachers, police, municipal workers, taxi drivers and other frontline personnel; people in institutions such as old age homes, shelters and prisons; and people over 60 and adults with co-morbidities will be prioritised.In Phase Three, about 22.5 million of the remaining adult population will be vaccinated. The target is to vaccinate 67% of the population by the end of 2021. By then we should reach herd immunity.",eng,human,0
"This topic focuses on building a society that prioritizes the care and protection of children. It highlights the tragedy of preventable deaths, such as that of Enock, which occur when adults fail to uphold their responsibilities. The goal is to ensure a collective commitment to safeguarding children and providing them with a secure, nurturing environment.",eng,machine,1
"Abasebenzi abaningi bakahulumeni banamakho no akhethekile adingeka ekuhlinzekweni kwezinsiza ngempumelelo. Ngakho-ke akusikho ukuthi sidinga abasebenzi bakahulumeni abambalwa: esikudingayo ngempela abasebenzi baka hulumeni abafanelekile ngumsebenzi abanamakhono afanelekile, ukuziphatha ngo mthetho kanye nokuzinikela ekusebenzeleni abantu. Amadoda nabesifazane abasebenzela uhulumeni ku mele bacijwe ukuze bezodlala indima yabo ekuthuthukiseni nasekuqiniseni intando ye ningi. Lokhu kuyisiqinisekiso sethu sombuso okhonayo osebenzela izidingo zezakha muzi.",zul,human,0
"UYolisa uqale uhambo lwakhe ekuphileni impi-lo yobumpofu eMpuma-Kapa, kodwa uthando lwezobuciko nomsebenzi wezandla lumshintshele impilo. Ngokusebenzisa ubuhlalu, ukwazi ukuziqhuba empumelelweni enkulu namuhla. Manje useqhuba inhlangano yakhe yokucobelelana ngolwazi ukuze abele lolu lwazi nabanye.",zul,machine,1
"Early detection of cancer in children is vital for ensuring a high chance of a full recovery through timely medical intervention. Taryn Seegers, a representative from the Children's Cancer Foundation South Africa (CHOC), emphasizes the critical importance of recognizing early warning signs. By identifying these initial symptoms quickly, caregivers can facilitate faster treatment and significantly improve long-term health outcomes.",eng,machine,1
"Government has also launched a black exporters network that will connect black-owned companies in food, engineering products, auto components, beauty products and other sectors of the economy. As part of our drive to create a new generation of black industrialists, last year government approved R2.5 billion in new support to about 180 black industrialists in the form of loans from the IDC and National Empowerment Fund (NEF) and grants from the DTIC incentive scheme. Over the next three years a further R21 billion has been com-mitted by the IDC, NEF and other institutions to support black industrialists. An additional R25 billion has been committed to support black, women, youth and worker-owned companies.",eng,human,0
